applicationId,checkoutCurrency,checkoutId,checkoutStep,cityId,cityName,clickTarget,clickText,clickUrl,clientTimestamp,continentCode,continentId,continentName,countryCode,countryId,countryName,detectedCorruption,detectedDuplicate,devicePixelRatio,esIndex,esType,eventAction,eventCategory,eventId,eventLabel,eventType,eventValue,firstInSession,gtmStart,gtmTimerCurrentTime,gtmTimerElapsedTime,gtmTimerEventNumber,gtmTimerId,gtmTimerInterval,gtmTimerStartTime,hitType,intranetIp,itemCanonicalUrl,itemId,location,locationPath,locationQueryString,mediaCurrentTime,mediaDuration,mediaElapsedTime,mediaEvent,mediaId,mediaPercent,mediaPlayer,mediaPublisher,mediaTitle,mediaUrl,metroCode,mostSpecificSubdivisionCode,mostSpecificSubdivisionId,mostSpecificSubdivisionName,originalSessionId,ownerAccount,pageType,pageViewId,partyId,postalCode,reasonForNewSession,record_id,record_time,record_type,referer,refererHostname,remoteHost,remoteHostFqdn,screenPixelHeight,screenPixelWidth,scrollDirection,scrollThreshold,scrollUnits,sessionId,socialAction,socialActionTarget,socialNetwork,sourceOfTraffic_organic_search,subdivisionCodes,subdivisionNames,tagName,timePageOpen,timeZone,timestamp,timingCategory,timingLabel,timingValue,timingVar,userAgent,userAgentDeviceCategory,userAgentFamily,userAgentName,userAgentOsFamily,userAgentOsVendor,userAgentOsVersion,userAgentType,userAgentVendor,userAgentVersion,userId,validDomain,viewportPixelHeight,viewportPixelWidth,xForwardedFor
divolte,,,,2970203,Vélizy-Villacoublay,,,,1635243083353,EU,6255148,Europe,FR,3017382,France,false,false,1,openanalytics-webevents-2021-10-26,event,,,0:UmOG4U1EmlyA6NKMLIXnKV3cilSXIr369d,,timePageOpen,,false,1635232646724,1635243083350,10436591,179,17,30000,1635232646759,,false,,,https://www.hurence.com/download_white_paper_infras_new_generation/,/download_white_paper_infras_new_generation/,,,,,,,,,,,,,78,2967196,Yvelines,,,0:UmOG4U1EmlyA6NKMLIXnKV3cilSXIr36,0:kv7rxs7n:kSu2ZruWhkRG8JD4JPYiwZJ~5to1EH8S,,,0876dd79-21cf-491d-9a75-4e0360c3a29a,1635243083558,record,https://www.hurence.com/hurence-white-papers-fr/,www.hurence.com,109.0.19.194,ext-solaize.ifpen.fr,1040,1920,,,,0:kv7rxs7n:BGiIJmkWjEDKv5f~dDf7~ql0pFssJQxT,,,,false,"IDF,78","Île-de-France,Yvelines",htc-timePageOpen,10436591,Europe/Paris,1635243083391,,,,,"Mozilla/5.0 (Windows NT 10.0, WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",Personal computer,Chrome,Chrome,Windows,Microsoft Corporation.,10.0,Browser,Google Inc.,94.0.4606.81,,true,937,1920,109.0.19.194
divolte,,,,2970203,Vélizy-Villacoublay,,,,1635243143349,EU,6255148,Europe,FR,3017382,France,false,false,1,openanalytics-webevents-2021-10-26,event,,,0:UmOG4U1EmlyA6NKMLIXnKV3cilSXIr369e,,timePageOpen,,false,1635232646724,1635243143349,10496590,180,17,30000,1635232646759,,false,,,https://www.hurence.com/download_white_paper_infras_new_generation/,/download_white_paper_infras_new_generation/,,,,,,,,,,,,,78,2967196,Yvelines,,,0:UmOG4U1EmlyA6NKMLIXnKV3cilSXIr36,0:kv7rxs7n:kSu2ZruWhkRG8JD4JPYiwZJ~5to1EH8S,,,28251cb1-aa4a-492e-9424-7f66d341e16a,1635243143532,record,https://www.hurence.com/hurence-white-papers-fr/,www.hurence.com,109.0.19.194,ext-solaize.ifpen.fr,1040,1920,,,,0:kv7rxs7n:BGiIJmkWjEDKv5f~dDf7~ql0pFssJQxT,,,,false,"IDF,78","Île-de-France,Yvelines",htc-timePageOpen,10496590,Europe/Paris,1635243143387,,,,,"Mozilla/5.0 (Windows NT 10.0, WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",Personal computer,Chrome,Chrome,Windows,Microsoft Corporation.,10.0,Browser,Google Inc.,94.0.4606.81,,true,937,1920,109.0.19.194
divolte,,,,2970203,Vélizy-Villacoublay,,,,1635243203345,EU,6255148,Europe,FR,3017382,France,false,false,1,openanalytics-webevents-2021-10-26,event,,,0:UmOG4U1EmlyA6NKMLIXnKV3cilSXIr369f,,timePageOpen,,false,1635232646724,1635243203341,10556582,181,17,30000,1635232646759,,false,,,https://www.hurence.com/download_white_paper_infras_new_generation/,/download_white_paper_infras_new_generation/,,,,,,,,,,,,,78,2967196,Yvelines,,,0:UmOG4U1EmlyA6NKMLIXnKV3cilSXIr36,0:kv7rxs7n:kSu2ZruWhkRG8JD4JPYiwZJ~5to1EH8S,,,8eff7629-cfe2-4dd8-adce-621e9a3730d1,1635243203563,record,https://www.hurence.com/hurence-white-papers-fr/,www.hurence.com,109.0.19.194,ext-solaize.ifpen.fr,1040,1920,,,,0:kv7rxs7n:BGiIJmkWjEDKv5f~dDf7~ql0pFssJQxT,,,,false,"IDF,78","Île-de-France,Yvelines",htc-timePageOpen,10556582,Europe/Paris,1635243203391,,,,,"Mozilla/5.0 (Windows NT 10.0, WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",Personal computer,Chrome,Chrome,Windows,Microsoft Corporation.,10.0,Browser,Google Inc.,94.0.4606.81,,true,937,1920,109.0.19.194
divolte,,,,2970203,Vélizy-Villacoublay,,,,1635243263342,EU,6255148,Europe,FR,3017382,France,false,false,1,openanalytics-webevents-2021-10-26,event,,,0:UmOG4U1EmlyA6NKMLIXnKV3cilSXIr36a0,,timePageOpen,,false,1635232646724,1635243263338,10616579,182,17,30000,1635232646759,,false,,,https://www.hurence.com/download_white_paper_infras_new_generation/,/download_white_paper_infras_new_generation/,,,,,,,,,,,,,78,2967196,Yvelines,,,0:UmOG4U1EmlyA6NKMLIXnKV3cilSXIr36,0:kv7rxs7n:kSu2ZruWhkRG8JD4JPYiwZJ~5to1EH8S,,,56068a0d-67c5-45ea-a64b-3e5dc530ab59,1635243263545,record,https://www.hurence.com/hurence-white-papers-fr/,www.hurence.com,109.0.19.194,ext-solaize.ifpen.fr,1040,1920,,,,0:kv7rxs7n:BGiIJmkWjEDKv5f~dDf7~ql0pFssJQxT,,,,false,"IDF,78","Île-de-France,Yvelines",htc-timePageOpen,10616579,Europe/Paris,1635243263380,,,,,"Mozilla/5.0 (Windows NT 10.0, WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",Personal computer,Chrome,Chrome,Windows,Microsoft Corporation.,10.0,Browser,Google Inc.,94.0.4606.81,,true,937,1920,109.0.19.194
divolte,,,,2970203,Vélizy-Villacoublay,,,,1635243323338,EU,6255148,Europe,FR,3017382,France,false,false,1,openanalytics-webevents-2021-10-26,event,,,0:UmOG4U1EmlyA6NKMLIXnKV3cilSXIr36a1,,timePageOpen,,false,1635232646724,1635243323337,10676578,183,17,30000,1635232646759,,false,,,https://www.hurence.com/download_white_paper_infras_new_generation/,/download_white_paper_infras_new_generation/,,,,,,,,,,,,,78,2967196,Yvelines,,,0:UmOG4U1EmlyA6NKMLIXnKV3cilSXIr36,0:kv7rxs7n:kSu2ZruWhkRG8JD4JPYiwZJ~5to1EH8S,,,467d52a9-7ff5-4806-b670-d7c6c8d02aa4,1635243323547,record,https://www.hurence.com/hurence-white-papers-fr/,www.hurence.com,109.0.19.194,ext-solaize.ifpen.fr,1040,1920,,,,0:kv7rxs7n:BGiIJmkWjEDKv5f~dDf7~ql0pFssJQxT,,,,false,"IDF,78","Île-de-France,Yvelines",htc-timePageOpen,10676578,Europe/Paris,1635243323376,,,,,"Mozilla/5.0 (Windows NT 10.0, WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",Personal computer,Chrome,Chrome,Windows,Microsoft Corporation.,10.0,Browser,Google Inc.,94.0.4606.81,,true,937,1920,109.0.19.194
divolte,,,,2970203,Vélizy-Villacoublay,,,,1635243383338,EU,6255148,Europe,FR,3017382,France,false,false,1,openanalytics-webevents-2021-10-26,event,,,0:UmOG4U1EmlyA6NKMLIXnKV3cilSXIr36a2,,timePageOpen,,false,1635232646724,1635243383337,10736578,184,17,30000,1635232646759,,false,,,https://www.hurence.com/download_white_paper_infras_new_generation/,/download_white_paper_infras_new_generation/,,,,,,,,,,,,,78,2967196,Yvelines,,,0:UmOG4U1EmlyA6NKMLIXnKV3cilSXIr36,0:kv7rxs7n:kSu2ZruWhkRG8JD4JPYiwZJ~5to1EH8S,,,6b5de8f5-f6c3-4ad1-b032-372d78cfec72,1635243383531,record,https://www.hurence.com/hurence-white-papers-fr/,www.hurence.com,109.0.19.194,ext-solaize.ifpen.fr,1040,1920,,,,0:kv7rxs7n:BGiIJmkWjEDKv5f~dDf7~ql0pFssJQxT,,,,false,"IDF,78","Île-de-France,Yvelines",htc-timePageOpen,10736578,Europe/Paris,1635243383375,,,,,"Mozilla/5.0 (Windows NT 10.0, WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",Personal computer,Chrome,Chrome,Windows,Microsoft Corporation.,10.0,Browser,Google Inc.,94.0.4606.81,,true,937,1920,109.0.19.194
divolte,,,,2970203,Vélizy-Villacoublay,,,,1635243443344,EU,6255148,Europe,FR,3017382,France,false,false,1,openanalytics-webevents-2021-10-26,event,,,0:UmOG4U1EmlyA6NKMLIXnKV3cilSXIr36a3,,timePageOpen,,false,1635232646724,1635243443342,10796583,185,17,30000,1635232646759,,false,,,https://www.hurence.com/download_white_paper_infras_new_generation/,/download_white_paper_infras_new_generation/,,,,,,,,,,,,,78,2967196,Yvelines,,,0:UmOG4U1EmlyA6NKMLIXnKV3cilSXIr36,0:kv7rxs7n:kSu2ZruWhkRG8JD4JPYiwZJ~5to1EH8S,,,3fbd89e1-9b42-4850-b3ad-9049fb4bd0fa,1635243443534,record,https://www.hurence.com/hurence-white-papers-fr/,www.hurence.com,109.0.19.194,ext-solaize.ifpen.fr,1040,1920,,,,0:kv7rxs7n:BGiIJmkWjEDKv5f~dDf7~ql0pFssJQxT,,,,false,"IDF,78","Île-de-France,Yvelines",htc-timePageOpen,10796583,Europe/Paris,1635243443384,,,,,"Mozilla/5.0 (Windows NT 10.0, WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",Personal computer,Chrome,Chrome,Windows,Microsoft Corporation.,10.0,Browser,Google Inc.,94.0.4606.81,,true,937,1920,109.0.19.194
divolte,,,,2970203,Vélizy-Villacoublay,,,,1635243503344,EU,6255148,Europe,FR,3017382,France,false,false,1,openanalytics-webevents-2021-10-26,event,,,0:UmOG4U1EmlyA6NKMLIXnKV3cilSXIr36a4,,timePageOpen,,false,1635232646724,1635243503342,10856583,186,17,30000,1635232646759,,false,,,https://www.hurence.com/download_white_paper_infras_new_generation/,/download_white_paper_infras_new_generation/,,,,,,,,,,,,,78,2967196,Yvelines,,,0:UmOG4U1EmlyA6NKMLIXnKV3cilSXIr36,0:kv7rxs7n:kSu2ZruWhkRG8JD4JPYiwZJ~5to1EH8S,,,cfabe659-156c-4ef5-bf5e-8716367b39ff,1635243503532,record,https://www.hurence.com/hurence-white-papers-fr/,www.hurence.com,109.0.19.194,ext-solaize.ifpen.fr,1040,1920,,,,0:kv7rxs7n:BGiIJmkWjEDKv5f~dDf7~ql0pFssJQxT,,,,false,"IDF,78","Île-de-France,Yvelines",htc-timePageOpen,10856583,Europe/Paris,1635243503383,,,,,"Mozilla/5.0 (Windows NT 10.0, WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",Personal computer,Chrome,Chrome,Windows,Microsoft Corporation.,10.0,Browser,Google Inc.,94.0.4606.81,,true,937,1920,109.0.19.194
divolte,,,,2970203,Vélizy-Villacoublay,,,,1635243563352,EU,6255148,Europe,FR,3017382,France,false,false,1,openanalytics-webevents-2021-10-26,event,,,0:UmOG4U1EmlyA6NKMLIXnKV3cilSXIr36a5,,timePageOpen,,false,1635232646724,1635243563351,10916592,187,17,30000,1635232646759,,false,,,https://www.hurence.com/download_white_paper_infras_new_generation/,/download_white_paper_infras_new_generation/,,,,,,,,,,,,,78,2967196,Yvelines,,,0:UmOG4U1EmlyA6NKMLIXnKV3cilSXIr36,0:kv7rxs7n:kSu2ZruWhkRG8JD4JPYiwZJ~5to1EH8S,,,47deac5d-d269-4450-8bb7-a25dac727d3a,1635243563548,record,https://www.hurence.com/hurence-white-papers-fr/,www.hurence.com,109.0.19.194,ext-solaize.ifpen.fr,1040,1920,,,,0:kv7rxs7n:BGiIJmkWjEDKv5f~dDf7~ql0pFssJQxT,,,,false,"IDF,78","Île-de-France,Yvelines",htc-timePageOpen,10916592,Europe/Paris,1635243563394,,,,,"Mozilla/5.0 (Windows NT 10.0, WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",Personal computer,Chrome,Chrome,Windows,Microsoft Corporation.,10.0,Browser,Google Inc.,94.0.4606.81,,true,937,1920,109.0.19.194
divolte,,,,2970203,Vélizy-Villacoublay,,,,1635243623354,EU,6255148,Europe,FR,3017382,France,false,false,1,openanalytics-webevents-2021-10-26,event,,,0:UmOG4U1EmlyA6NKMLIXnKV3cilSXIr36a6,,timePageOpen,,false,1635232646724,1635243623350,10976591,188,17,30000,1635232646759,,false,,,https://www.hurence.com/download_white_paper_infras_new_generation/,/download_white_paper_infras_new_generation/,,,,,,,,,,,,,78,2967196,Yvelines,,,0:UmOG4U1EmlyA6NKMLIXnKV3cilSXIr36,0:kv7rxs7n:kSu2ZruWhkRG8JD4JPYiwZJ~5to1EH8S,,,dffee5a3-1c76-46c5-a29f-a6e41aa2f310,1635243623588,record,https://www.hurence.com/hurence-white-papers-fr/,www.hurence.com,109.0.19.194,ext-solaize.ifpen.fr,1040,1920,,,,0:kv7rxs7n:BGiIJmkWjEDKv5f~dDf7~ql0pFssJQxT,,,,false,"IDF,78","Île-de-France,Yvelines",htc-timePageOpen,10976591,Europe/Paris,1635243623411,,,,,"Mozilla/5.0 (Windows NT 10.0, WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",Personal computer,Chrome,Chrome,Windows,Microsoft Corporation.,10.0,Browser,Google Inc.,94.0.4606.81,,true,937,1920,109.0.19.194
